timestamp,Price,Pct_Change
2024-04-21,64894.41869109179,1.4152476025251604
2024-04-22,64936.4207567739,0.06472369508701004
2024-04-23,66841.66685207361,2.9340177254856936
2024-04-24,66406.95244392671,-0.6503644038515111
2024-04-25,64279.51812857524,-3.2036319045778416
2024-04-26,64486.183359158975,0.3215102362316369
2024-04-27,63802.330049258766,-1.0604648535197936
2024-04-28,63517.248743409626,-0.4468195842205813
2024-04-29,63030.433616681854,-0.7664298066409558
2024-04-30,63797.67963589958,1.2172627970223227
2024-05-01,60749.47209216387,-4.7779285408688255
2024-05-02,58297.57407532549,-4.0360811911559935
2024-05-03,59135.1733607733,1.4367652492118355
2024-05-04,62839.34073569376,6.263898733029816
2024-05-05,63820.451902924986,1.5613008598512224
2024-05-06,64010.00865210892,0.2970156799771084
2024-05-07,63172.48129551341,-1.3084318753140978
2024-05-08,62363.057191718624,-1.2812922449704
2024-05-09,61215.50400879193,-1.8401169451953692
2024-05-10,63148.59994309703,3.1578534974203043
2024-05-11,60888.21674957157,-3.5794668378432593
2024-05-12,60776.97207917213,-0.18270311784130966
2024-05-13,61507.05400412135,1.2012476106874281
2024-05-14,62878.783300729294,2.230198338740186
2024-05-15,61569.1130057734,-2.0828492954326983
